id,admitted,test_score,ap,avg_ap,sat_subjects,gpa,female,minority,international,sports,school,early_app,alumni,program,add_info
XC867DZKN1,1,2140,5,3.6,3,4,0,1,0,0,Yale,0,0,,Varsity Football Seasonal Drama Club Seasonal Varsity Track Field Seasonal Literary Magazine Editor In Chief School Year Long Class of 2014 Officers President School Year Long Student Council Vice President School Year Long Key Club Member School Year Long National Honor Society Member School Year Long KHS Band Winter and Spring Crew Trainer at McDonald s Hired June 2012 Church Weekly services plus choir rehearsals Mayor s Student of the Year Award Middle School June 2010 Consecutive Principal s Honor Roll Freshman Sophomore and Junior Years Student of the Month for September both Freshman and Sophomore Years Geometry Honors Award 2010 2011 School Year Mathleague Award Freshman and Sophomore Years English I Honors Award 2010 2011 School Year Business Law Award 2011 2012 School Year Spanish III Award 2011 2012 School Year Honors Algebra II Award 2011 2012 School Year Varsity Letter for Track and Field 2011 2012 School Year Varsity Letter for Football 2012 2013 School Year AP English Language Award 2012 2013 School Year AP US History Award 2012 2013 School Year Spanish IV Award 2012 2013 School Year Physics Award 2012 2013 School Year Honors Pre Calculus Award 2012 2013 School Year I am currently homeless and have been for the past eight months Recommendations will have a huge impact I taught myself how to speak Spanish and play six different instruments 
3OMOZ8E6EI,0,2140,4,4,3,3.89,1,1,0,0,Yale,0,0,Mechanical Engineering,
LYUF8243YH,0,2130,0,0,3,3.87,0,0,1,0,Yale,0,0,Biomedical Engineering,Head of Student Life Organisation Employment at sportswear shop Leo Member Community Service at Local Hospital School Honor List
TUJPP941AG,1,2120,3,3.666666667,1,3.85,1,1,0,0,Yale,0,0,Neurobiology Psychology,Varsity Volleyball American Red Cross Operation May Pag asa Creative Writing Club Newspaper Recycling Club Worcester Volunteers Piano and Didgeridoo AP Scholar Furman Scholar Perfect Attendance National Honor Society National Spanish Honor Society The National Society of High School Scholars National Art Honor Society Cum Laude Society Washington College Book Award Highest Academic Average in English and SpanishLow income family Fluent in Tagalog English and Spanish Teachers appreciate my hard work and see my desire to attend a top tier institution Mother from Philippines and cleans houses in order to help finance my schooling 
VYANQ13WD9,0,2120,4,4.25,3,3.83,0,0,0,0,Yale,0,0,Engineering,enoughgood amount
V8QWE3XVHX,1,2110,4,4.25,5,3.83,1,0,1,0,Yale,0,0,Pre Med,
N94LRCOHLB,0,2100,5,4.2,3,3.94,0,0,0,0,Yale,0,0,,
ZNGRL3HYTU,1,2100,0,0,4,4,1,1,1,0,Yale,0,0,,
LU8S5IOTL1,0,2100,3,4.666666667,3,3.8,1,0,0,0,Yale,0,0,Applied Mathematics,Sports JV Tennis 9 10 hrs wk 35 wks yr Varsity Tennis 10 11 12 15 hrs wk 35 wks yr Clubs Science Club 10 11 12 1hr wk 35wks yr Treasurer Math Club 9 10 11 12 1hr wk 35wks yr CSF 9 10 11 12 1hr wk 35wks yr Korean Club 9 1hr wk 35wks yr Volunteer Madrona Marsh Nature Center 9 10 11 12 3hrs wk 52wks yr total of 330 hrs Master Kwon s Hapkido Martial Arts Center 9 10 11 12 2hrs wk 52wks yr total of 250 hrs Work Experience Book Value Book Store 9 5hrs wk 8wks yr Bridge USA Summer Festival 12 14hrs day Tutoring 12 6hrs wk 52wks year Other Activities Ballet 9 10 11 12 3 years old up to now Tap 9 10 11 12 3 years old up to now Tennis 9 10 11 12 13 years old up to now Hapkido Martial Arts 9 10 11 12 10 years old up to now Piano 9 10 11 12 4 years old up to nowSpartan Laurels 8 9 10 11 12 Tennis CIF Semi Finalist Award 10 11 Bay Math League 3rd Place Award 9 11 Tennis Varsity Letter 10 11 12 American Mathematics Contest 12 Certificate of Distinction 10 Audubon YES Award 9 Pomona College Mathematics Talent Search Meritorious Team Award 9 10 The National Society of High School scholars Award 10 The Japan Kanji Aptitude Testing Foundation 2nd Degree Award 9 Society for Testing English Proficiency Inc Highest Level Award 9 Certificate of Graduation Asahi Gakuen Japanese High School 11 
H2O1ZLXAT8,1,2100,7,3.857142857,3,3.5,0,1,0,1,Yale,0,0,Engineering,Football x 4 years captain 20 hrs wk Jr Football Coach x 4 years 8hrs wk City of Miramar Teen Advisory Board x 2 years 1 hr wkPresident s Academic Award grade 9 Engineering Award grade 10 Honor Roll 9 12 JV Captain grade 10 National Hispanic Scholar grade 12
0FQFNKFNR5,1,2090,6,3.333333333,0,3.9,1,0,0,0,Yale,0,0,biology,
DZV7B9ILY9,0,2090,1,5,2,3.92,1,0,0,0,Yale,0,0,Chemical Engineering,
S50U6LPE8B,0,2080,1,3,3,3.95,1,0,0,0,Yale,0,0,English American Studies,3 years Varsity Golf 1 Year Junior Varsity Golf 3 Years National Honors Society Senior Year Representative 1 Year Student Government Senior Representative it s a class so I was unable to fit it into my schedule earlier 1 Year Concert Choir 1 Year Women s Choir audition only 2 Years After School Women s Jazz Choir audition only 2 Years Varsity A Cappella Choir audition only 1 Year Varsity Jazz Choir Group of 8 guys 8 girls audition only mostly seniors 10 Years Church Choir audition only 1 Year School Newspaper Copy Editor Writer quit because of time constraints teacher issues 4 Years Church Volunteer Child Teaching Aid 20 Working Hours Weekly since Junior Summer12 Years Highest Honor Roll 2 Year Choir Letterman 3 Year Golf Letterman National Honors Society National Society of High School Scholars Who s Who in American High School StudentsRecommendations and Interview Both excellent Interviewer said he would highly reccommend me Thank you US Postal Service Since I m paranoid about the whole internet thing I sent my application through the mail big mistake My application was lost in the mail so by the time I finally had my application to Dartmouth submitted the Admissions Committee had my app for maybe a week Ugh 
RN2LRSU92H,0,2070,2,4.5,0,3.79,1,0,0,0,Yale,0,0,Biology,Marching Band leadership Editor of Literary Magazine Teacher s AssistantNational Merit Commended Student National Honor Society State Select Band
JTI229QHEJ,1,2070,3,4.666666667,4,3.98,1,1,0,0,Yale,0,0,Neuroscience, ARISTA National Honors Society approx 110 hrs Member 10th 12th School Newspaper Member 10th 12th Varsity Bowling Team Member 11th W SE Quality of Life Scholarship Competition 10th School Science Fair 9th 10th Volunteer with Church approx 50 hrs 2008 present Work as paid tutor for the school Once a week for 8 weeks 11th STEM Program at local college July 2010 and July 2011 Summer College Credit Course at local College July 2010 and July 2011 High Honor Roll 2009 Present Inducted into National Honors Society 2011 10th Semi finalist in the W SE Quality of Life Scholarship Competition 2011 10th National Achievement Semi Finalist 2012 12th Questbridge College Prep Scholar 2012 11th AP Scholar As of July 2012 
2YF417GPQ1,0,2060,4,4.5,3,3.9,0,1,0,0,Yale,0,0,Mathematics,Chess Club Chess Team Captain Varsity Baseball Pitcher 3 years Captain of baseball teamNumerous Chess awards including first in county Baseball awards National Hispanic Award PSAT AP Scholar with DistinctionCommunity service in chess helped out and taught at elementary middle school Community service in baseball little league Tutoring
824HISIEZN,0,2050,4,4,3,3.85,1,1,0,1,Yale,0,0,English Literature,Historian of National Honor Society Editor in chief of Newspaper 10 hrs per week Secretary of Best Buddies Member of Varsity Tennis 3 yrs Member of Crimson Dolls Colorguard 14hrs per week Internship at local newspaper summer 08 100 hrs Press Release Writer for the Dream Factory of FloridaPotential Key Scholar Principals Honor Roll AP Scholar with Honor National Achievement Semifinalist Academic Letter Varsity Letter
XYABAMF3BF,0,2050,5,3.6,4,3.9,1,0,0,0,Yale,0,0,,Choir Section Leader Orchestra Section Leader Theatre NAtional Honor Society Youth Philanthropy Club Science clubOutstanding Student AP Scholar with Honor Colorado School of Mines Medal of Achievement in Math and Science Golden FLask AWard
B3937727WM,0,2040,3,3.333333333,4,3.63,1,0,0,0,Yale,0,0,Economics,
GCJJ260NSP,0,2020,5,3.4,2,3.67,1,0,0,0,Yale,0,0,International Relations Economics,Student Council 6th grade full year Modified Girls Swimming 7th 8th Captain Modified Girls Swimming 8th Library Volunteer Summer 7th 8th 2 3 hrs everyday Piano K 8th private lessons Clarinet 4th Present year round including band practice group lessons practicing at home Ballet 1st 10th year round Girls JV Swimming 9th 11th Key Club Volunteer work 9th grade Mentoring 10th 11th Private out of school Swim Team 10th 11th Boys V JV Meet volunteer 9th 11th co sponsor Christian Foundation for Children and Aging 7th 11th National Student Leaderships Conference International Diplomacy Student of the Month High Honor Roll Misc Swimming awards in the county NYSSMA area all state once NYSSMA area all county 2 times both for clarinet National Honors Society SUPA Syracuse University award
5S8SKXHK06,0,2010,4,3.75,2,3.8,1,0,0,0,Yale,0,0,Ecology and Evolutionary Biology,Photography 2012 2015 about 5 10 hours week at least 45 weeks year Interact Club 2012 2013 1 5 hours week for at least 20 weeks year depending on what service we did Drawing Painting 2010 2012 at least 10 15 hours week at least 45 weeks year Usher at Charleston Southern University Athletics 2012 2015 about 5 hours week 43 weeks year Kickboxing 2013 2014 1 2 hours week every week year GSA Club Gay Straight Alliance 2012 2015 1 5 hours week at least 25 weeks year volunteering community service for NHS about 30 hours year about 5 hours week 20 25 weeks year Officer of GSA 2013 2015Academic letter 2011 2014 Junior Marshal 2014 National Honor Society French National Honor SocietyVery determined confident wants to truly change the world many various interests
1GNZ6ADM9N,0,2000,4,3,3,3.87,1,0,0,0,Yale,0,0,Pre Medicine,Varsity Golf Student Government NHS NTHS ROV Freshmen Mentoring SkillsUSAAll State Individual and Team Valedictorian Scholastic Art Silver Key MAC White All League Student of the Year Nominee
XQ34X0X1C6,0,2000,0,0,0,3.94,0,0,0,0,Yale,0,0,International Business Finance, student council 3 years Treasurer VP of Fundraising reformed financial system forged charitable relationships with non profits school newspaper 11th editor in chief created and founded 1st school newspaper Model UN 2 years lead delegate NAIMUN Varsity Basketball 3 years co captain independent contractor for Storm Oil open and manage new accounts Started as school business project a company that picks up grease interested in the field i got a summer job at storm oil a start up company that only consisted of the owner and 1 employee at that time after my innovative work i won my contracting job Award for academic excellence 9th 10th MVP of Varsity Basketball 9th Best Defensive Player Varsity Basketball 10th I am Persian German and speak 4 languages English German Farsi Spanish go to a german educational system school 
CP6CP7HPFI,0,1990,0,0,2,3.7,0,0,0,0,Yale,0,0,Environmental Science,
E0BPK8MJAR,1,1970,4,4,3,3.85,0,0,0,0,Yale,0,0,Biology,Rowing Crew Autumn Spring all 4 years including Varsity 1 boat in Senior year Orchestra Cello lower level 2 years then mid level for 1 year Lettered in Rowing and Orchestra Over the course of high school I have improved my time management skills due to balancing rowing school and orchestra commitments I know that students often change their majors during the course of college but my intent is to do Undergraduate Research attend Dental school and Orthodontics school get a PhD and practice orthodontics at the university level 
G4GP48P2WY,0,1960,0,0,0,3.92,0,0,0,0,Yale,0,0,,Cheerleader student council quiz bowl work after school as busboy 3 time Varsity Lettered Wofford Scholar 
DJADHMHMJC,0,1930,2,4,3,3.45,1,0,0,0,Yale,0,0,Molecular Biology,International Forensics Tournament 2 years 7h 52weeks extemp speaker State Netball Player 6 years 9h 46weeks Captain 2nd in Law Mock Trial 1 year 8h 14weeks member of team State Science Fair National Level Science Competition 16h 17weeks 2 years Captain team leader taekwondo black belt 8 years 3 week 45 weeks State level Badminton 4 years 5h 30weeks Co captain for the team District level Tennis 3 years 8h 48 weeks Captain for girls team UNICEF 1 year 6h week 20 weeks Volunteer Hope House for underprivileged children Volunteer 6 years 5h 50 weeks Soup Kitchen 4h 5weeks Cleveland Clinic 6 months 6h 30 weeks Volunteer Distinction Award in nation wide examination Directors Honor roll Best State Goal keeper for Netball Excellent Rating at Music assessment for piano Distinction in Grade 5 Piano theory examination Merit in Grade 3 Piano Practical examination Silver medal for academics Highest Biology and History scorer Best district badminton player Most outstanding and dedicated prefect Best cadet for Red Cross society Most lovable tutor Best dancer I actually came to America from my home country in my Junior year thus I was placed in all regular classed at first and had to work my way up to honors and AP classes Apart from that during my senior year I fell terriblely ill therefore this resulted in me missing a lot of school and my gradea also fell in certain courses like English Calc BC and Physics B Therefore it can be seen that I have a low GPA Apart from that coming to America I did not really participate in any sport because they did not have badminton or netball at my school or anywhere nearby Also I injured myself fractured ankle while playing basketball which in turn prevented my from playing tennis in the spring As for Forensics I did not join it because I was put into the novice team despite I telling the forensics teacher that I had participated in International Forensics I think that is all that I need to cover 
FK4J1LPZ7F,0,1920,4,2.75,4,3.87,0,0,0,0,Yale,0,0,History,Model United Nations 2003 06 3 hours week 20 weeks year President x2 Club Founder World Affairs Council of Spokane 2005 06 1 hour week 20 weeks year Vice Chairman Knowledge Bowl 2004 06 1 hour week 20 weeks year JV Team Captain Math Club 2004 06 1 hour week 20 weeks year President National Honor Society 2004 06 1 hour week 20 weeks year DECA 2005 06 1 hour week 20 weeks year Multicultural Club 2003 04 2 hours week 20 weeks year Vice President Key Club 2003 04 1 hour week 20 weeks year Student Senate 2003 04 1 hour week 20 weeks year Senator Ping Pong Club 2003 04 1 hour week 20 weeks year Providence St Vincent Medical Center Volunteer 2004 3 hours week 16 weeks year Cedar Mill Community Library Volunteer 2004 2 hours week 14 weeks year Holy Family Hospital Volunteer 2005 06 4 hours week 40 weeks year Mead High School Peer Tutor 2005 06 1 hour week 20 weeks year Horatio Alger 2006 National Scholar UNA Spokane 2006 High School Essay Contest Winner Executive Women International Spokane Chapter 2005 Scholarship First Place Winner Spokane Elks Lodge 228 2006 Most Valuable Student Scholarship First Place Winner Spokane Aurora Northwest Rotary Club February 2006 Student of the Month Common Knowledge Scholarship Foundation Scholarships AP Scholar Who s Who Among American High School Students National Honor Roll Outstanding Student of America Key Club Academic Letter National Honor Society Academic Letter and PinIn third grade I sprained an ankle playing basketball triggering a neurological movement disorder called dystonia My ability to walk sit stand and simply move became increasingly difficult In a period of two years I went from being athletic and active to being uncomfortable and restricted My physical situation regressed to the point that I had to use crutches to walk and finally a wheelchair I remember my frustration anger and bitterness however my friends my family and my personality would not allow me to remain mired in a pool of depression After a plethora of doctor appointments myriad physical therapy sessions and three major operations I am fully independent of my wheelchair and have regained my ability to walk albeit with crutches Over the past decade the trials and tribulations I have experienced have shaped my personality and molded my character If I had never sprained my ankle in third grade and developed dystonia I would never have learned to empathize with others to have patience in difficult circumstances to embrace the gifts others take for granted and to remain optimistic despite the troubles of life In spite of my physical restrictions I have been able to accomplish prodigious achievements and met many friends along the way As a result my recommendations describe my effervescent personality and highlight my leadership qualities Throughout my struggles with dystonia I have remained upbeat and positive Perhaps it was these qualities that led to my selection of Homecoming King 
